sample	aneuploidy_score
GENIE-MSK-P-0000303-T01-IM3	0.268292682926829
GENIE-MSK-P-0000306-T01-IM3	0.24390243902439
GENIE-MSK-P-0000307-T01-IM3	0.390243902439024
GENIE-MSK-P-0000308-T01-IM3	0.365853658536585
GENIE-MSK-P-0000309-T01-IM3	0.585365853658537
GENIE-MSK-P-0000309-T03-IM5	0.536585365853659
GENIE-MSK-P-0000313-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000314-T01-IM3	0.51219512195122
GENIE-MSK-P-0000315-T01-IM3	0.731707317073171
GENIE-MSK-P-0000316-T01-IM3	0.780487804878049
GENIE-MSK-P-0000317-T01-IM3	0.560975609756098
GENIE-MSK-P-0000318-T01-IM3	0.463414634146341
GENIE-MSK-P-0000319-T01-IM3	0.560975609756098
GENIE-MSK-P-0000320-T01-IM3	0.24390243902439
GENIE-MSK-P-0000320-T02-IM3	0.0487804878048781
GENIE-MSK-P-0000321-T02-IM3	0.75609756097561
GENIE-MSK-P-0000322-T01-IM3	0.634146341463415
GENIE-MSK-P-0000323-T01-IM3	0.731707317073171
GENIE-MSK-P-0000324-T01-IM3	0.682926829268293
GENIE-MSK-P-0000325-T01-IM3	0.365853658536585
GENIE-MSK-P-0000326-T01-IM3	0
GENIE-MSK-P-0000327-T01-IM3	0.707317073170732
GENIE-MSK-P-0000328-T01-IM3	0.390243902439024
GENIE-MSK-P-0000328-T03-IH3	0
GENIE-MSK-P-0000329-T01-IM3	0.902439024390244
GENIE-MSK-P-0000332-T01-IM3	0.24390243902439
GENIE-MSK-P-0000332-T02-IM6	0.146341463414634
GENIE-MSK-P-0000333-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000334-T01-IM3	0.341463414634146
GENIE-MSK-P-0000335-T01-IM3	0.658536585365854
GENIE-MSK-P-0000335-T02-IM3	0.902439024390244
GENIE-MSK-P-0000336-T01-IM3	0.439024390243902
GENIE-MSK-P-0000337-T01-IM3	0.341463414634146
GENIE-MSK-P-0000337-T02-IM5	0.658536585365854
GENIE-MSK-P-0000339-T01-IM3	0.24390243902439
GENIE-MSK-P-0000340-T01-IM3	0.121951219512195
GENIE-MSK-P-0000341-T01-IM3	0.463414634146341
GENIE-MSK-P-0000342-T01-IM3	0.48780487804878
GENIE-MSK-P-0000343-T01-IM3	0
GENIE-MSK-P-0000344-T01-IM3	0.48780487804878
GENIE-MSK-P-0000345-T01-IM3	0.878048780487805
GENIE-MSK-P-0000346-T01-IM3	0.439024390243902
GENIE-MSK-P-0000347-T01-IM3	0.658536585365854
GENIE-MSK-P-0000348-T01-IM3	0.48780487804878
GENIE-MSK-P-0000349-T01-IM3	0.585365853658537
GENIE-MSK-P-0000350-T01-IM3	0.317073170731707
GENIE-MSK-P-0000350-T02-IM3	0.731707317073171
GENIE-MSK-P-0000351-T01-IM3	0.585365853658537
GENIE-MSK-P-0000352-T01-IM3	0.195121951219512
GENIE-MSK-P-0000353-T01-IM3	0.390243902439024
GENIE-MSK-P-0000354-T01-IM3	0.292682926829268
GENIE-MSK-P-0000355-T01-IM3	0.268292682926829
GENIE-MSK-P-0000356-T01-IM3	0.268292682926829
GENIE-MSK-P-0000357-T01-IM3	0.390243902439024
GENIE-MSK-P-0000358-T01-IM3	0.317073170731707
GENIE-MSK-P-0000359-T01-IM3	0.024390243902439
GENIE-MSK-P-0000360-T01-IM3	0.560975609756098
GENIE-MSK-P-0000361-T01-IM3	0.609756097560976
GENIE-MSK-P-0000362-T01-IM3	0.365853658536585
GENIE-MSK-P-0000363-T01-IM3	0.414634146341463
GENIE-MSK-P-0000364-T01-IM3	0.609756097560976
GENIE-MSK-P-0000365-T01-IM3	0.439024390243902
GENIE-MSK-P-0000366-T01-IM3	0.707317073170732
GENIE-MSK-P-0000367-T01-IM3	0.609756097560976
GENIE-MSK-P-0000368-T01-IM3	0.121951219512195
GENIE-MSK-P-0000369-T01-IM3	0
GENIE-MSK-P-0000369-T02-IM6	0.0731707317073171
GENIE-MSK-P-0000370-T01-IM3	0.560975609756098
GENIE-MSK-P-0000372-T01-IM3	0.292682926829268
GENIE-MSK-P-0000373-T01-IM3	0.219512195121951
GENIE-MSK-P-0000373-T02-IM5	0.634146341463415
GENIE-MSK-P-0000374-T01-IM3	0.390243902439024
GENIE-MSK-P-0000375-T02-IM5	0.48780487804878
GENIE-MSK-P-0000376-T01-IM3	0.341463414634146
GENIE-MSK-P-0000376-T02-IM3	0.536585365853659
GENIE-MSK-P-0000377-T01-IM3	0.658536585365854
GENIE-MSK-P-0000377-T02-IM3	0.463414634146341
GENIE-MSK-P-0000377-T03-IM3	0.48780487804878
GENIE-MSK-P-0000377-T04-IM5	0.219512195121951
GENIE-MSK-P-0000377-T05-IM5	0.024390243902439
GENIE-MSK-P-0000378-T01-IM3	0.341463414634146
GENIE-MSK-P-0000379-T02-IM3	0.170731707317073
GENIE-MSK-P-0000380-T01-IM3	0.51219512195122
GENIE-MSK-P-0000381-T01-IM3	0.51219512195122
GENIE-MSK-P-0000382-T01-IM3	0.390243902439024
GENIE-MSK-P-0000383-T01-IM3	0.560975609756098
GENIE-MSK-P-0000384-T01-IM3	0.219512195121951
GENIE-MSK-P-0000386-T01-IM3	0.317073170731707
GENIE-MSK-P-0000386-T02-IM5	0.365853658536585
GENIE-MSK-P-0000387-T01-IM3	0.731707317073171
GENIE-MSK-P-0000388-T01-IM3	0.341463414634146
GENIE-MSK-P-0000390-T01-IM3	0.585365853658537
GENIE-MSK-P-0000391-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000391-T03-IM6	0.731707317073171
GENIE-MSK-P-0000391-T04-IM6	0.48780487804878
GENIE-MSK-P-0000392-T01-IM3	0.024390243902439
GENIE-MSK-P-0000394-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000395-T01-IM3	0.609756097560976
GENIE-MSK-P-0000396-T01-IM3	0.658536585365854
GENIE-MSK-P-0000397-T01-IM3	0.219512195121951
GENIE-MSK-P-0000398-T01-IM3	0.634146341463415
GENIE-MSK-P-0000399-T01-IM3	0.731707317073171
GENIE-MSK-P-0000400-T01-IM3	0.268292682926829
GENIE-MSK-P-0000401-T01-IM3	0.414634146341463
GENIE-MSK-P-0000402-T01-IM3	0.317073170731707
GENIE-MSK-P-0000403-T01-IM3	0.707317073170732
GENIE-MSK-P-0000404-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000405-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000406-T01-IM3	0.121951219512195
GENIE-MSK-P-0000407-T01-IM3	0.658536585365854
GENIE-MSK-P-0000408-T01-IM3	0.682926829268293
GENIE-MSK-P-0000409-T01-IM3	0.682926829268293
GENIE-MSK-P-0000410-T01-IM3	0.585365853658537
GENIE-MSK-P-0000411-T01-IM3	0.292682926829268
GENIE-MSK-P-0000412-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000413-T01-IM3	0.024390243902439
GENIE-MSK-P-0000414-T01-IM3	0.170731707317073
GENIE-MSK-P-0000415-T01-IM3	0.170731707317073
GENIE-MSK-P-0000416-T01-IM3	0.24390243902439
GENIE-MSK-P-0000417-T01-IM3	0.24390243902439
GENIE-MSK-P-0000418-T01-IM3	0.682926829268293
GENIE-MSK-P-0000419-T01-IM3	0.024390243902439
GENIE-MSK-P-0000420-T01-IM3	0.51219512195122
GENIE-MSK-P-0000421-T01-IM3	0
GENIE-MSK-P-0000422-T01-IM3	0.707317073170732
GENIE-MSK-P-0000422-T02-IM3	0.75609756097561
GENIE-MSK-P-0000423-T01-IM3	0.634146341463415
GENIE-MSK-P-0000423-T02-IM3	0.51219512195122
GENIE-MSK-P-0000425-T01-IM3	0.195121951219512
GENIE-MSK-P-0000426-T01-IM3	0.390243902439024
GENIE-MSK-P-0000427-T01-IM3	0.365853658536585
GENIE-MSK-P-0000428-T01-IM3	0.195121951219512
GENIE-MSK-P-0000429-T01-IM3	0.707317073170732
GENIE-MSK-P-0000431-T01-IM3	0.48780487804878
GENIE-MSK-P-0000431-T02-IM6	0.731707317073171
GENIE-MSK-P-0000432-T01-IM3	0.439024390243902
GENIE-MSK-P-0000433-T01-IM3	0.609756097560976
GENIE-MSK-P-0000434-T01-IM3	0.365853658536585
GENIE-MSK-P-0000435-T01-IM3	0.121951219512195
GENIE-MSK-P-0000436-T01-IM3	0.268292682926829
GENIE-MSK-P-0000438-T01-IM3	0.146341463414634
GENIE-MSK-P-0000439-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000440-T01-IM3	0.195121951219512
GENIE-MSK-P-0000441-T01-IM3	0.146341463414634
GENIE-MSK-P-0000441-T02-IM5	0.219512195121951
GENIE-MSK-P-0000442-T01-IM3	0.219512195121951
GENIE-MSK-P-0000443-T01-IM3	0.658536585365854
GENIE-MSK-P-0000444-T01-IM3	0.51219512195122
GENIE-MSK-P-0000444-T02-IM5	0.341463414634146
GENIE-MSK-P-0000445-T01-IM3	0.146341463414634
GENIE-MSK-P-0000446-T01-IM3	0.463414634146341
GENIE-MSK-P-0000447-T01-IM3	0.829268292682927
GENIE-MSK-P-0000448-T01-IM3	0.121951219512195
GENIE-MSK-P-0000449-T01-IM3	0.439024390243902
GENIE-MSK-P-0000449-T02-IM5	0.658536585365854
GENIE-MSK-P-0000450-T01-IM3	0.292682926829268
GENIE-MSK-P-0000451-T01-IM3	0.51219512195122
GENIE-MSK-P-0000452-T01-IM3	0.390243902439024
GENIE-MSK-P-0000453-T01-IM3	0.51219512195122
GENIE-MSK-P-0000453-T02-IM6	0.634146341463415
GENIE-MSK-P-0000454-T01-IM3	0.146341463414634
GENIE-MSK-P-0000455-T01-IM3	0.634146341463415
GENIE-MSK-P-0000456-T01-IM3	0.317073170731707
GENIE-MSK-P-0000457-T01-IM3	0.48780487804878
GENIE-MSK-P-0000458-T01-IM3	0.170731707317073
GENIE-MSK-P-0000459-T01-IM3	0.341463414634146
GENIE-MSK-P-0000460-T01-IM3	0.682926829268293
GENIE-MSK-P-0000461-T01-IM3	0.731707317073171
GENIE-MSK-P-0000462-T01-IM3	0.341463414634146
GENIE-MSK-P-0000463-T01-IM3	0.634146341463415
GENIE-MSK-P-0000464-T01-IM3	0.292682926829268
GENIE-MSK-P-0000465-T01-IM3	0.268292682926829
GENIE-MSK-P-0000466-T01-IM3	0
GENIE-MSK-P-0000467-T01-IM3	0.560975609756098
GENIE-MSK-P-0000468-T01-IM3	0.414634146341463
GENIE-MSK-P-0000469-T01-IM3	0.48780487804878
GENIE-MSK-P-0000470-T02-IM5	0.658536585365854
GENIE-MSK-P-0000471-T01-IM3	0.853658536585366
GENIE-MSK-P-0000472-T01-IM3	0.585365853658537
GENIE-MSK-P-0000473-T01-IM3	0.365853658536585
GENIE-MSK-P-0000474-T01-IM3	0.146341463414634
GENIE-MSK-P-0000475-T01-IM3	0.51219512195122
GENIE-MSK-P-0000476-T01-IM3	0.463414634146341
GENIE-MSK-P-0000476-T02-IM5	0.585365853658537
GENIE-MSK-P-0000476-T03-IM7	0.761904761904762
GENIE-MSK-P-0000477-T01-IM3	0.390243902439024
GENIE-MSK-P-0000478-T01-IM3	0
GENIE-MSK-P-0000479-T01-IM3	0.195121951219512
GENIE-MSK-P-0000480-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000481-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000482-T01-IM3	0.341463414634146
GENIE-MSK-P-0000483-T01-IM3	0.48780487804878
GENIE-MSK-P-0000484-T01-IM3	0.121951219512195
GENIE-MSK-P-0000485-T01-IM3	0.268292682926829
GENIE-MSK-P-0000486-T01-IM3	0.439024390243902
GENIE-MSK-P-0000488-T01-IM3	0
GENIE-MSK-P-0000489-T01-IM3	0.365853658536585
GENIE-MSK-P-0000489-T02-IM6	0.146341463414634
GENIE-MSK-P-0000490-T01-IM3	0.219512195121951
GENIE-MSK-P-0000491-T01-IM3	0.585365853658537
GENIE-MSK-P-0000493-T01-IM3	0.463414634146341
GENIE-MSK-P-0000494-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000495-T01-IM3	0.439024390243902
GENIE-MSK-P-0000497-T01-IM3	0.268292682926829
GENIE-MSK-P-0000499-T01-IM3	0.24390243902439
GENIE-MSK-P-0000500-T01-IM3	0.731707317073171
GENIE-MSK-P-0000501-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000501-T02-IM3	0.0487804878048781
GENIE-MSK-P-0000502-T01-IM3	0.219512195121951
GENIE-MSK-P-0000503-T01-IM3	0.390243902439024
GENIE-MSK-P-0000504-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000505-T01-IM3	0
GENIE-MSK-P-0000505-T02-IM6	0.24390243902439
GENIE-MSK-P-0000506-T01-IM3	0.317073170731707
GENIE-MSK-P-0000507-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000508-T01-IM3	0.536585365853659
GENIE-MSK-P-0000508-T02-IM6	0.390243902439024
GENIE-MSK-P-0000509-T01-IM3	0.121951219512195
GENIE-MSK-P-0000509-T02-IM5	0.609756097560976
GENIE-MSK-P-0000509-T03-IM6	0.170731707317073
GENIE-MSK-P-0000509-T04-IM6	0.0487804878048781
GENIE-MSK-P-0000510-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000511-T01-IM3	0.170731707317073
GENIE-MSK-P-0000512-T01-IM3	0
GENIE-MSK-P-0000513-T01-IM3	0.219512195121951
GENIE-MSK-P-0000514-T01-IM3	0.390243902439024
GENIE-MSK-P-0000514-T02-IM5	0.195121951219512
GENIE-MSK-P-0000514-T04-IM6	0.24390243902439
GENIE-MSK-P-0000515-T01-IM3	0.121951219512195
GENIE-MSK-P-0000516-T01-IM3	0.219512195121951
GENIE-MSK-P-0000517-T01-IM3	0.560975609756098
GENIE-MSK-P-0000519-T01-IM3	0.219512195121951
GENIE-MSK-P-0000520-T01-IM3	0.292682926829268
GENIE-MSK-P-0000521-T01-IM3	0.341463414634146
GENIE-MSK-P-0000522-T01-IM3	0.609756097560976
GENIE-MSK-P-0000523-T01-IM3	0.170731707317073
GENIE-MSK-P-0000524-T01-IM3	0.585365853658537
GENIE-MSK-P-0000525-T01-IM3	0.170731707317073
GENIE-MSK-P-0000525-T02-IM3	0.317073170731707
GENIE-MSK-P-0000525-T03-IM5	0.51219512195122
GENIE-MSK-P-0000526-T01-IM3	0.463414634146341
GENIE-MSK-P-0000527-T01-IM3	0.48780487804878
GENIE-MSK-P-0000530-T01-IM3	0.341463414634146
GENIE-MSK-P-0000531-T01-IM3	0
GENIE-MSK-P-0000532-T01-IM3	0.341463414634146
GENIE-MSK-P-0000532-T02-IM5	0.51219512195122
GENIE-MSK-P-0000533-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000535-T01-IM3	0.439024390243902
GENIE-MSK-P-0000536-T01-IM3	0.195121951219512
GENIE-MSK-P-0000538-T01-IM3	0.365853658536585
GENIE-MSK-P-0000539-T02-IM3	0.170731707317073
GENIE-MSK-P-0000541-T01-IM3	0.463414634146341
GENIE-MSK-P-0000541-T02-IM5	0.146341463414634
GENIE-MSK-P-0000541-T03-IM6	0.146341463414634
GENIE-MSK-P-0000542-T01-IM3	0.292682926829268
GENIE-MSK-P-0000543-T01-IM3	0.463414634146341
GENIE-MSK-P-0000544-T01-IM3	0
GENIE-MSK-P-0000546-T01-IM3	0.439024390243902
GENIE-MSK-P-0000547-T01-IM3	0.390243902439024
GENIE-MSK-P-0000550-T05-IM3	0.365853658536585
GENIE-MSK-P-0000552-T01-IM3	0.390243902439024
GENIE-MSK-P-0000553-T01-IM3	0.609756097560976
GENIE-MSK-P-0000553-T02-IM5	0.560975609756098
GENIE-MSK-P-0000554-T01-IM3	0.804878048780488
GENIE-MSK-P-0000555-T01-IM3	0.951219512195122
GENIE-MSK-P-0000557-T01-IM3	0.365853658536585
GENIE-MSK-P-0000558-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000560-T01-IM3	0.121951219512195
GENIE-MSK-P-0000561-T01-IM3	0.024390243902439
GENIE-MSK-P-0000562-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000562-T02-IM6	0
GENIE-MSK-P-0000563-T01-IM3	0.365853658536585
GENIE-MSK-P-0000564-T01-IM3	0.121951219512195
GENIE-MSK-P-0000566-T01-IM3	0
GENIE-MSK-P-0000569-T01-IM3	0.268292682926829
GENIE-MSK-P-0000570-T01-IM3	0.51219512195122
GENIE-MSK-P-0000571-T01-IM3	0.731707317073171
GENIE-MSK-P-0000572-T01-IM3	0.51219512195122
GENIE-MSK-P-0000573-T01-IM3	0.219512195121951
GENIE-MSK-P-0000574-T01-IM3	0.146341463414634
GENIE-MSK-P-0000575-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000576-T01-IM3	0.634146341463415
GENIE-MSK-P-0000578-T01-IM3	0.146341463414634
GENIE-MSK-P-0000579-T01-IM3	0.146341463414634
GENIE-MSK-P-0000580-T01-IM3	0.609756097560976
GENIE-MSK-P-0000581-T01-IM3	0.951219512195122
GENIE-MSK-P-0000582-T01-IM3	0.707317073170732
GENIE-MSK-P-0000583-T01-IM3	0.268292682926829
GENIE-MSK-P-0000584-T01-IM3	0.414634146341463
GENIE-MSK-P-0000584-T02-IM5	0.0975609756097561
GENIE-MSK-P-0000584-T03-IM6	0.219512195121951
GENIE-MSK-P-0000585-T01-IM3	0.414634146341463
GENIE-MSK-P-0000585-T02-IM6	0.609756097560976
GENIE-MSK-P-0000586-T01-IM3	0.609756097560976
GENIE-MSK-P-0000587-T01-IM3	0.804878048780488
GENIE-MSK-P-0000588-T01-IM3	0.268292682926829
GENIE-MSK-P-0000589-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000590-T01-IM3	0.317073170731707
GENIE-MSK-P-0000591-T01-IM3	0.170731707317073
GENIE-MSK-P-0000592-T01-IM3	0.390243902439024
GENIE-MSK-P-0000593-T01-IM3	0.146341463414634
GENIE-MSK-P-0000594-T01-IM3	0.195121951219512
GENIE-MSK-P-0000595-T01-IM3	0.731707317073171
GENIE-MSK-P-0000595-T02-IM5	0.731707317073171
GENIE-MSK-P-0000596-T01-IM3	0.51219512195122
GENIE-MSK-P-0000597-T01-IM3	0.439024390243902
GENIE-MSK-P-0000598-T01-IM3	0.439024390243902
GENIE-MSK-P-0000599-T01-IM3	0.439024390243902
GENIE-MSK-P-0000600-T01-IM3	0.682926829268293
GENIE-MSK-P-0000602-T01-IM3	0.195121951219512
GENIE-MSK-P-0000603-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000604-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000605-T01-IM3	0
GENIE-MSK-P-0000606-T01-IM3	0.414634146341463
GENIE-MSK-P-0000607-T01-IM3	0.170731707317073
GENIE-MSK-P-0000609-T01-IM3	0.146341463414634
GENIE-MSK-P-0000610-T01-IM3	0.463414634146341
GENIE-MSK-P-0000611-T01-IM3	0.48780487804878
GENIE-MSK-P-0000612-T01-IM3	0.268292682926829
GENIE-MSK-P-0000613-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000614-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000615-T01-IM3	0.195121951219512
GENIE-MSK-P-0000616-T01-IM3	0.682926829268293
GENIE-MSK-P-0000616-T02-IM3	0.682926829268293
GENIE-MSK-P-0000617-T01-IM3	0.707317073170732
GENIE-MSK-P-0000618-T01-IM3	0.390243902439024
GENIE-MSK-P-0000619-T01-IM3	0.24390243902439
GENIE-MSK-P-0000620-T01-IM3	0.51219512195122
GENIE-MSK-P-0000621-T01-IM3	0.292682926829268
GENIE-MSK-P-0000622-T01-IM3	0.390243902439024
GENIE-MSK-P-0000623-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000623-T02-IM5	0.024390243902439
GENIE-MSK-P-0000624-T01-IM3	0.390243902439024
GENIE-MSK-P-0000624-T02-IM5	0.292682926829268
GENIE-MSK-P-0000625-T01-IM3	0.463414634146341
GENIE-MSK-P-0000626-T01-IM3	0.146341463414634
GENIE-MSK-P-0000627-T01-IM3	0.292682926829268
GENIE-MSK-P-0000627-T02-IM5	0.0487804878048781
GENIE-MSK-P-0000628-T01-IM3	0.707317073170732
GENIE-MSK-P-0000628-T02-IM5	0.951219512195122
GENIE-MSK-P-0000629-T01-IM3	0.536585365853659
GENIE-MSK-P-0000630-T01-IM3	0.341463414634146
GENIE-MSK-P-0000631-T03-IM6	0.365853658536585
GENIE-MSK-P-0000632-T01-IM3	0.390243902439024
GENIE-MSK-P-0000633-T01-IM3	0.463414634146341
GENIE-MSK-P-0000634-T01-IM3	0.121951219512195
GENIE-MSK-P-0000635-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000636-T01-IM3	0.634146341463415
GENIE-MSK-P-0000637-T01-IM3	0.658536585365854
GENIE-MSK-P-0000638-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000639-T01-IM3	0.560975609756098
GENIE-MSK-P-0000640-T01-IM3	0.170731707317073
GENIE-MSK-P-0000640-T02-IM5	0.219512195121951
GENIE-MSK-P-0000640-T03-IM5	0.463414634146341
GENIE-MSK-P-0000641-T01-IM3	0.390243902439024
GENIE-MSK-P-0000642-T01-IM3	0.48780487804878
GENIE-MSK-P-0000643-T01-IM3	0.219512195121951
GENIE-MSK-P-0000644-T01-IM3	0.268292682926829
GENIE-MSK-P-0000645-T01-IM3	0
GENIE-MSK-P-0000646-T02-IM3	0.51219512195122
GENIE-MSK-P-0000647-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000648-T01-IM3	0.170731707317073
GENIE-MSK-P-0000649-T01-IM3	0.219512195121951
GENIE-MSK-P-0000650-T01-IM3	0.365853658536585
GENIE-MSK-P-0000651-T01-IM3	0.780487804878049
GENIE-MSK-P-0000652-T01-IM3	0.219512195121951
GENIE-MSK-P-0000653-T01-IM3	0.292682926829268
GENIE-MSK-P-0000654-T01-IM3	0.609756097560976
GENIE-MSK-P-0000655-T01-IM3	0.390243902439024
GENIE-MSK-P-0000655-T02-IM3	0.268292682926829
GENIE-MSK-P-0000655-T03-IM5	0.0731707317073171
GENIE-MSK-P-0000656-T01-IM3	0.219512195121951
GENIE-MSK-P-0000657-T02-IM5	0.195121951219512
GENIE-MSK-P-0000658-T01-IM3	0.463414634146341
GENIE-MSK-P-0000659-T01-IM3	0.463414634146341
GENIE-MSK-P-0000660-T01-IM3	0.341463414634146
GENIE-MSK-P-0000661-T01-IM3	0.609756097560976
GENIE-MSK-P-0000662-T01-IM3	0.75609756097561
GENIE-MSK-P-0000662-T02-IM6	0.268292682926829
GENIE-MSK-P-0000663-T01-IM3	0.390243902439024
GENIE-MSK-P-0000663-T02-IM5	0
GENIE-MSK-P-0000664-T01-IM3	0.51219512195122
GENIE-MSK-P-0000665-T01-IM3	0.341463414634146
GENIE-MSK-P-0000666-T01-IM3	0.585365853658537
GENIE-MSK-P-0000667-T01-IM3	0.51219512195122
GENIE-MSK-P-0000668-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000669-T01-IM3	0.75609756097561
GENIE-MSK-P-0000670-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000671-T01-IM3	0.634146341463415
GENIE-MSK-P-0000672-T01-IM3	0.170731707317073
GENIE-MSK-P-0000673-T01-IM3	0.731707317073171
GENIE-MSK-P-0000674-T01-IM3	0.365853658536585
GENIE-MSK-P-0000675-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000675-T02-IM3	0.0975609756097561
GENIE-MSK-P-0000675-T04-IM7	0.5
GENIE-MSK-P-0000676-T01-IM3	0.682926829268293
GENIE-MSK-P-0000677-T01-IM3	0.585365853658537
GENIE-MSK-P-0000678-T01-IM3	0.804878048780488
GENIE-MSK-P-0000679-T01-IM3	0.219512195121951
GENIE-MSK-P-0000680-T01-IM3	0.024390243902439
GENIE-MSK-P-0000681-T01-IM3	0.390243902439024
GENIE-MSK-P-0000681-T02-IM5	0.292682926829268
GENIE-MSK-P-0000681-T03-IH3	0
GENIE-MSK-P-0000682-T01-IM3	0.121951219512195
GENIE-MSK-P-0000683-T01-IM3	0.439024390243902
GENIE-MSK-P-0000684-T01-IM3	0.219512195121951
GENIE-MSK-P-0000685-T01-IM3	0.48780487804878
GENIE-MSK-P-0000686-T01-IM3	0.585365853658537
GENIE-MSK-P-0000687-T01-IM3	0.682926829268293
GENIE-MSK-P-0000688-T01-IM3	0.268292682926829
GENIE-MSK-P-0000689-T01-IM3	0.024390243902439
GENIE-MSK-P-0000689-T02-IM5	0.24390243902439
GENIE-MSK-P-0000690-T01-IM3	0.341463414634146
GENIE-MSK-P-0000690-T02-IM5	0.121951219512195
GENIE-MSK-P-0000690-T03-IM5	0.463414634146341
GENIE-MSK-P-0000690-T04-IM6	0.829268292682927
GENIE-MSK-P-0000691-T01-IM3	0.0975609756097561
GENIE-MSK-P-0000692-T01-IM3	0.560975609756098
GENIE-MSK-P-0000693-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000694-T01-IM3	0.195121951219512
GENIE-MSK-P-0000695-T01-IM3	0.536585365853659
GENIE-MSK-P-0000696-T01-IM3	0.292682926829268
GENIE-MSK-P-0000697-T01-IM3	0.463414634146341
GENIE-MSK-P-0000698-T01-IM3	0.024390243902439
GENIE-MSK-P-0000699-T01-IM3	0.51219512195122
GENIE-MSK-P-0000700-T01-IM3	0.463414634146341
GENIE-MSK-P-0000702-T01-IM3	0.268292682926829
GENIE-MSK-P-0000703-T01-IM3	0.585365853658537
GENIE-MSK-P-0000704-T01-IM3	0.292682926829268
GENIE-MSK-P-0000705-T01-IM3	0.121951219512195
GENIE-MSK-P-0000706-T01-IM3	0.170731707317073
GENIE-MSK-P-0000707-T01-IM3	0.24390243902439
GENIE-MSK-P-0000708-T01-IM3	0.390243902439024
GENIE-MSK-P-0000709-T01-IM3	0.24390243902439
GENIE-MSK-P-0000710-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000711-T01-IM3	0.682926829268293
GENIE-MSK-P-0000713-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000713-T02-IM6	0.170731707317073
GENIE-MSK-P-0000714-T01-IM3	0.48780487804878
GENIE-MSK-P-0000715-T03-IM3	0.146341463414634
GENIE-MSK-P-0000716-T01-IM3	0.463414634146341
GENIE-MSK-P-0000717-T01-IM3	0.0731707317073171
GENIE-MSK-P-0000718-T01-IM3	0.121951219512195
GENIE-MSK-P-0000719-T01-IM3	0.0487804878048781
GENIE-MSK-P-0000720-T01-IM3	0.341463414634146
GENIE-MSK-P-0000721-T01-IM3	0.536585365853659
GENIE-MSK-P-0000722-T01-IM3	0.292682926829268
GENIE-MSK-P-0000723-T01-IM3	0.024390243902439
GENIE-MSK-P-0000724-T01-IM3	0.439024390243902
GENIE-MSK-P-0000725-T01-IM3	0.121951219512195
GENIE-MSK-P-0000726-T01-IM3	0.365853658536585
GENIE-MSK-P-0000728-T01-IM3	0.365853658536585
GENIE-MSK-P-0000729-T01-IM3	0.317073170731707
GENIE-MSK-P-0000730-T01-IM3	0.170731707317073
GENIE-MSK-P-0000731-T01-IM3	0.609756097560976
GENIE-MSK-P-0000732-T01-IM3	0.292682926829268
GENIE-MSK-P-0000733-T01-IM3	0.365853658536585
GENIE-MSK-P-0000735-T01-IM3	0.317073170731707
GENIE-MSK-P-0000736-T01-IM3	0.658536585365854
GENIE-MSK-P-0000737-T01-IM3	0.731707317073171
GENIE-MSK-P-0000738-T01-IM3	0.365853658536585
GENIE-MSK-P-0000739-T01-IM3	0.682926829268293
GENIE-MSK-P-0000739-T02-IM5	0.51219512195122
GENIE-MSK-P-0000740-T01-IM3	0.951219512195122
GENIE-MSK-P-0000741-T01-IM3	0.195121951219512
GENIE-MSK-P-0000742-T01-IM3	0.439024390243902
GENIE-MSK-P-0000743-T01-IM3	0.195121951219512
GENIE-MSK-P-0000744-T01-IM3	0.195121951219512
